date,case_type,count
27/11/2020,cases_active,11308
27/11/2020,cases_recovered,1148
27/11/2020,deaths_new,2
28/11/2020,cases_active,11509
28/11/2020,cases_recovered,1110
28/11/2020,deaths_new,4
29/11/2020,cases_active,11482
29/11/2020,cases_recovered,1333
29/11/2020,deaths_new,3
30/11/2020,cases_active,10579
30/11/2020,cases_recovered,2112
30/11/2020,deaths_new,3
1/12/2020,cases_active,10497
1/12/2020,cases_recovered,1552
1/12/2020,deaths_new,2
2/12/2020,cases_active,10688
2/12/2020,cases_recovered,658
2/12/2020,deaths_new,2
3/12/2020,cases_active,10804
3/12/2020,cases_recovered,948
3/12/2020,deaths_new,11
4/12/2020,cases_active,10801
4/12/2020,cases_recovered,1144
4/12/2020,deaths_new,0
5/12/2020,cases_active,10777
5/12/2020,cases_recovered,1143
5/12/2020,deaths_new,4
6/12/2020,cases_active,11040
6/12/2020,cases_recovered,1069
6/12/2020,deaths_new,3
7/12/2020,cases_active,11605
7/12/2020,cases_recovered,1033
7/12/2020,deaths_new,2
8/12/2020,cases_active,10863
8/12/2020,cases_recovered,1750
8/12/2020,deaths_new,4
9/12/2020,cases_active,10749
9/12/2020,cases_recovered,1068
9/12/2020,deaths_new,5
10/12/2020,cases_active,11868
10/12/2020,cases_recovered,1112
10/12/2020,deaths_new,3
11/12/2020,cases_active,12735
11/12/2020,cases_recovered,937
11/12/2020,deaths_new,6
12/12/2020,cases_active,13752
12/12/2020,cases_recovered,911
12/12/2020,deaths_new,9
13/12/2020,cases_active,13668
13/12/2020,cases_recovered,1309
13/12/2020,deaths_new,4
14/12/2020,cases_active,13831
14/12/2020,cases_recovered,1204
14/12/2020,deaths_new,4
15/12/2020,cases_active,14516
15/12/2020,cases_recovered,1084
15/12/2020,deaths_new,3
16/12/2020,cases_active,14752
16/12/2020,cases_recovered,1052
16/12/2020,deaths_new,7
17/12/2020,cases_active,14672
17/12/2020,cases_recovered,1297
17/12/2020,deaths_new,3
18/12/2020,cases_active,15141
18/12/2020,cases_recovered,1214
18/12/2020,deaths_new,0
19/12/2020,cases_active,15295
19/12/2020,cases_recovered,998
19/12/2020,deaths_new,1
20/12/2020,cases_active,15564
20/12/2020,cases_recovered,1067
20/12/2020,deaths_new,4
21/12/2020,cases_active,16497
21/12/2020,cases_recovered,1084
21/12/2020,deaths_new,1
22/12/2020,cases_active,17647
22/12/2020,cases_recovered,911
22/12/2020,deaths_new,1
23/12/2020,cases_active,18280
23/12/2020,cases_recovered,710
23/12/2020,deaths_new,5
24/12/2020,cases_active,18774
24/12/2020,cases_recovered,1085
24/12/2020,deaths_new,2
25/12/2020,cases_active,18577
25/12/2020,cases_recovered,1441
25/12/2020,deaths_new,3
26/12/2020,cases_active,20036
26/12/2020,cases_recovered,874
26/12/2020,deaths_new,2
27/12/2020,cases_active,20234
27/12/2020,cases_recovered,997
27/12/2020,deaths_new,1
28/12/2020,cases_active,20644
28/12/2020,cases_recovered,1181
28/12/2020,deaths_new,3
29/12/2020,cases_active,21444
29/12/2020,cases_recovered,1123
29/12/2020,deaths_new,2
30/12/2020,cases_active,22563
30/12/2020,cases_recovered,745
30/12/2020,deaths_new,6
31/12/2020,cases_active,23599
31/12/2020,cases_recovered,1481
31/12/2020,deaths_new,8
1/1/2021,cases_active,23434
1/1/2021,cases_recovered,2230
1/1/2021,deaths_new,3
2/1/2021,cases_active,22399
2/1/2021,cases_recovered,3321
2/1/2021,deaths_new,9
3/1/2021,cases_active,21366
3/1/2021,cases_recovered,2726
3/1/2021,deaths_new,11
4/1/2021,cases_active,22090
4/1/2021,cases_recovered,1010
4/1/2021,deaths_new,7
5/1/2021,cases_active,22885
5/1/2021,cases_recovered,1221
5/1/2021,deaths_new,11
6/1/2021,cases_active,24348
6/1/2021,cases_recovered,1129
6/1/2021,deaths_new,1
7/1/2021,cases_active,25222
7/1/2021,cases_recovered,2145
7/1/2021,deaths_new,8
8/1/2021,cases_active,25141
8/1/2021,cases_recovered,2708
8/1/2021,deaths_new,16
9/1/2021,cases_active,26186
9/1/2021,cases_recovered,1401
9/1/2021,deaths_new,5
10/1/2021,cases_active,27333
10/1/2021,cases_recovered,1277
10/1/2021,deaths_new,9
11/1/2021,cases_active,28555
11/1/2021,cases_recovered,1006
11/1/2021,deaths_new,4
12/1/2021,cases_active,30391
12/1/2021,cases_recovered,1469
12/1/2021,deaths_new,4
13/1/2021,cases_active,32378
13/1/2021,cases_recovered,994
13/1/2021,deaths_new,4
14/1/2021,cases_active,33990
14/1/2021,cases_recovered,1710
14/1/2021,deaths_new,15
15/1/2021,cases_active,35254
15/1/2021,cases_recovered,1939
15/1/2021,deaths_new,8
16/1/2021,cases_active,37127
16/1/2021,cases_recovered,2148
16/1/2021,deaths_new,8
17/1/2021,cases_active,37783
17/1/2021,cases_recovered,2676
17/1/2021,deaths_new,7
18/1/2021,cases_active,38792
18/1/2021,cases_recovered,2293
18/1/2021,deaths_new,4
19/1/2021,cases_active,39465
19/1/2021,cases_recovered,2944
19/1/2021,deaths_new,14
20/1/2021,cases_active,41088
20/1/2021,cases_recovered,2374
20/1/2021,deaths_new,11
21/1/2021,cases_active,41756
21/1/2021,cases_recovered,2490
21/1/2021,deaths_new,12
22/1/2021,cases_active,42815
22/1/2021,cases_recovered,2554
22/1/2021,deaths_new,18
23/1/2021,cases_active,42770
23/1/2021,cases_recovered,4313
23/1/2021,deaths_new,7
24/1/2021,cases_active,41678
24/1/2021,cases_recovered,4427
24/1/2021,deaths_new,11
25/1/2021,cases_active,41077
25/1/2021,cases_recovered,3638
25/1/2021,deaths_new,11
26/1/2021,cases_active,40575
26/1/2021,cases_recovered,4076
26/1/2021,deaths_new,11
27/1/2021,cases_active,42390
27/1/2021,cases_recovered,1858
27/1/2021,deaths_new,7
28/1/2021,cases_active,43193
28/1/2021,cases_recovered,3281
28/1/2021,deaths_new,10
29/1/2021,cases_active,45479
29/1/2021,cases_recovered,3423
29/1/2021,deaths_new,16
30/1/2021,cases_active,47389
30/1/2021,cases_recovered,3805
30/1/2021,deaths_new,13
31/1/2021,cases_active,48151
31/1/2021,cases_recovered,4522
31/1/2021,deaths_new,14
1/2/2021,cases_active,48075
1/2/2021,cases_recovered,4280
1/2/2021,deaths_new,10
2/2/2021,cases_active,47848
2/2/2021,cases_recovered,3661
2/2/2021,deaths_new,21
3/2/2021,cases_active,48310
3/2/2021,cases_recovered,3804
3/2/2021,deaths_new,18
4/2/2021,cases_active,48772
4/2/2021,cases_recovered,4092
4/2/2021,deaths_new,17
5/2/2021,cases_active,48752
5/2/2021,cases_recovered,3392
5/2/2021,deaths_new,19
6/2/2021,cases_active,50895
6/2/2021,cases_recovered,1692
6/2/2021,deaths_new,12
7/2/2021,cases_active,51242
7/2/2021,cases_recovered,3369
7/2/2021,deaths_new,15
8/2/2021,cases_active,51978
8/2/2021,cases_recovered,2340
8/2/2021,deaths_new,24
9/2/2021,cases_active,50842
9/2/2021,cases_recovered,3887
9/2/2021,deaths_new,13
10/2/2021,cases_active,52187
10/2/2021,cases_recovered,1929
10/2/2021,deaths_new,14
11/2/2021,cases_active,51796
11/2/2021,cases_recovered,3774
11/2/2021,deaths_new,1
12/2/2021,cases_active,51591
12/2/2021,cases_recovered,3505
12/2/2021,deaths_new,18
13/2/2021,cases_active,51569
13/2/2021,cases_recovered,3515
13/2/2021,deaths_new,6
14/2/2021,cases_active,49500
14/2/2021,cases_recovered,4525
14/2/2021,deaths_new,8
15/2/2021,cases_active,47144
15/2/2021,cases_recovered,4521
15/2/2021,deaths_new,11
16/2/2021,cases_active,44137
16/2/2021,cases_recovered,5718
16/2/2021,deaths_new,9
17/2/2021,cases_active,41403
17/2/2021,cases_recovered,5709
17/2/2021,deaths_new,23
18/2/2021,cases_active,38794
18/2/2021,cases_recovered,5320
18/2/2021,deaths_new,1
19/2/2021,cases_active,36802
19/2/2021,cases_recovered,4889
19/2/2021,deaths_new,39
20/2/2021,cases_active,34472
20/2/2021,cases_recovered,4782
20/2/2021,deaths_new,9
21/2/2021,cases_active,33307
21/2/2021,cases_recovered,4456
21/2/2021,deaths_new,6
22/2/2021,cases_active,32078
22/2/2021,cases_recovered,3414
22/2/2021,deaths_new,7
23/2/2021,cases_active,30471
23/2/2021,cases_recovered,4055
23/2/2021,deaths_new,20
24/2/2021,cases_active,30673
24/2/2021,cases_recovered,3331
24/2/2021,deaths_new,12
25/2/2021,cases_active,28832
25/2/2021,cases_recovered,3752
25/2/2021,deaths_new,13
26/2/2021,cases_active,27990
26/2/2021,cases_recovered,3085
26/2/2021,deaths_new,10
27/2/2021,cases_active,27024
27/2/2021,cases_recovered,3320
27/2/2021,deaths_new,10
28/2/2021,cases_active,26201
28/2/2021,cases_recovered,3251
28/2/2021,deaths_new,9
1/3/2021,cases_active,25538
1/3/2021,cases_recovered,2486
1/3/2021,deaths_new,5
2/3/2021,cases_active,24559
2/3/2021,cases_recovered,2528
2/3/2021,deaths_new,6
3/3/2021,cases_active,24021
3/3/2021,cases_recovered,2276
3/3/2021,deaths_new,7
4/3/2021,cases_active,23157
4/3/2021,cases_recovered,2922
4/3/2021,deaths_new,5
5/3/2021,cases_active,22030
5/3/2021,cases_recovered,3275
5/3/2021,deaths_new,6
6/3/2021,cases_active,21155
6/3/2021,cases_recovered,2548
6/3/2021,deaths_new,7
7/3/2021,cases_active,20329
7/3/2021,cases_recovered,2506
7/3/2021,deaths_new,3
8/3/2021,cases_active,19774
8/3/2021,cases_recovered,2076
8/3/2021,deaths_new,8
9/3/2021,cases_active,18700
9/3/2021,cases_recovered,2345
9/3/2021,deaths_new,9
10/3/2021,cases_active,18006
10/3/2021,cases_recovered,2137
10/3/2021,deaths_new,5
11/3/2021,cases_active,17540
11/3/2021,cases_recovered,2104
11/3/2021,deaths_new,9
12/3/2021,cases_active,17070
12/3/2021,cases_recovered,2042
12/3/2021,deaths_new,3
13/3/2021,cases_active,16707
13/3/2021,cases_recovered,1830
13/3/2021,deaths_new,3
14/3/2021,cases_active,16275
14/3/2021,cases_recovered,1782
14/3/2021,deaths_new,4
15/3/2021,cases_active,15507
15/3/2021,cases_recovered,1973
15/3/2021,deaths_new,3
16/3/2021,cases_active,15200
16/3/2021,cases_recovered,1365
16/3/2021,deaths_new,5
17/3/2021,cases_active,15071
17/3/2021,cases_recovered,1346
17/3/2021,deaths_new,2
18/3/2021,cases_active,14778
18/3/2021,cases_recovered,1503
18/3/2021,deaths_new,3
19/3/2021,cases_active,14356
19/3/2021,cases_recovered,1996
19/3/2021,deaths_new,2
20/3/2021,cases_active,14438
20/3/2021,cases_recovered,1585
20/3/2021,deaths_new,4
21/3/2021,cases_active,14514
21/3/2021,cases_recovered,1247
21/3/2021,deaths_new,4
22/3/2021,cases_active,14130
22/3/2021,cases_recovered,1495
22/3/2021,deaths_new,5
23/3/2021,cases_active,14455
23/3/2021,cases_recovered,1058
23/3/2021,deaths_new,1
24/3/2021,cases_active,14638
24/3/2021,cases_recovered,1083
24/3/2021,deaths_new,2
25/3/2021,cases_active,14505
25/3/2021,cases_recovered,1491
25/3/2021,deaths_new,2
26/3/2021,cases_active,14270
26/3/2021,cases_recovered,1509
26/3/2021,deaths_new,1
27/3/2021,cases_active,14210
27/3/2021,cases_recovered,1257
27/3/2021,deaths_new,2
28/3/2021,cases_active,14381
28/3/2021,cases_recovered,1127
28/3/2021,deaths_new,4
29/3/2021,cases_active,14220
29/3/2021,cases_recovered,1097
29/3/2021,deaths_new,5
30/3/2021,cases_active,14201
30/3/2021,cases_recovered,1148
30/3/2021,deaths_new,4
31/3/2021,cases_active,14605
31/3/2021,cases_recovered,1070
31/3/2021,deaths_new,8
1/4/2021,cases_active,14400
1/4/2021,cases_recovered,1377
1/4/2021,deaths_new,6
2/4/2021,cases_active,14247
2/4/2021,cases_recovered,1442
2/4/2021,deaths_new,5
3/4/2021,cases_active,14433
3/4/2021,cases_recovered,1449
3/4/2021,deaths_new,3
4/4/2021,cases_active,14510
4/4/2021,cases_recovered,1270
4/4/2021,deaths_new,2
5/4/2021,cases_active,14279
5/4/2021,cases_recovered,1294
5/4/2021,deaths_new,7
6/4/2021,cases_active,14162
6/4/2021,cases_recovered,1412
6/4/2021,deaths_new,5
7/4/2021,cases_active,14098
7/4/2021,cases_recovered,1199
7/4/2021,deaths_new,4
8/4/2021,cases_active,14204
8/4/2021,cases_recovered,1175
8/4/2021,deaths_new,4
9/4/2021,cases_active,14806
9/4/2021,cases_recovered,1247
9/4/2021,deaths_new,5
10/4/2021,cases_active,15060
10/4/2021,cases_recovered,1248
10/4/2021,deaths_new,8
11/4/2021,cases_active,15575
11/4/2021,cases_recovered,1216
11/4/2021,deaths_new,8
12/4/2021,cases_active,15836
12/4/2021,cases_recovered,1052
12/4/2021,deaths_new,4
13/4/2021,cases_active,16301
13/4/2021,cases_recovered,1290
13/4/2021,deaths_new,12
14/4/2021,cases_active,16697
14/4/2021,cases_recovered,1485
14/4/2021,deaths_new,8
15/4/2021,cases_active,17576
15/4/2021,cases_recovered,1259
15/4/2021,deaths_new,10
16/4/2021,cases_active,18601
16/4/2021,cases_recovered,1524
16/4/2021,deaths_new,2
17/4/2021,cases_active,19095
17/4/2021,cases_recovered,1832
17/4/2021,deaths_new,5
18/4/2021,cases_active,19855
18/4/2021,cases_recovered,1427
18/4/2021,deaths_new,8
19/4/2021,cases_active,20523
19/4/2021,cases_recovered,1402
19/4/2021,deaths_new,8
20/4/2021,cases_active,21269
20/4/2021,cases_recovered,1592
20/4/2021,deaths_new,3
21/4/2021,cases_active,21688
21/4/2021,cases_recovered,1910
21/4/2021,deaths_new,11
22/4/2021,cases_active,22015
22/4/2021,cases_recovered,2541
22/4/2021,deaths_new,7
23/4/2021,cases_active,22513
23/4/2021,cases_recovered,2341
23/4/2021,deaths_new,8
24/4/2021,cases_active,22927
24/4/2021,cases_recovered,2292
24/4/2021,deaths_new,11
25/4/2021,cases_active,23754
25/4/2021,cases_recovered,1853
25/4/2021,deaths_new,10
26/4/2021,cases_active,24714
26/4/2021,cases_recovered,1803
26/4/2021,deaths_new,13
27/4/2021,cases_active,25415
27/4/2021,cases_recovered,2019
27/4/2021,deaths_new,13
28/4/2021,cases_active,26720
28/4/2021,cases_recovered,1822
28/4/2021,deaths_new,15
29/4/2021,cases_active,28094
29/4/2021,cases_recovered,1943
29/4/2021,deaths_new,15
30/4/2021,cases_active,29228
30/4/2021,cases_recovered,2640
30/4/2021,deaths_new,14
1/5/2021,cases_active,29632
1/5/2021,cases_recovered,2462
1/5/2021,deaths_new,15
2/5/2021,cases_active,30340
2/5/2021,cases_recovered,2698
2/5/2021,deaths_new,12
3/5/2021,cases_active,30754
3/5/2021,cases_recovered,2068
3/5/2021,deaths_new,18
4/5/2021,cases_active,31517
4/5/2021,cases_recovered,2334
4/5/2021,deaths_new,23
5/5/2021,cases_active,32940
5/5/2021,cases_recovered,2304
5/5/2021,deaths_new,17
6/5/2021,cases_active,33763
6/5/2021,cases_recovered,2709
6/5/2021,deaths_new,19
7/5/2021,cases_active,34790
7/5/2021,cases_recovered,3449
7/5/2021,deaths_new,22
8/5/2021,cases_active,36565
8/5/2021,cases_recovered,2719
8/5/2021,deaths_new,25
9/5/2021,cases_active,37061
9/5/2021,cases_recovered,3211
9/5/2021,deaths_new,26
10/5/2021,cases_active,37397
10/5/2021,cases_recovered,3454
10/5/2021,deaths_new,17
11/5/2021,cases_active,38500
11/5/2021,cases_recovered,2848
11/5/2021,deaths_new,22
12/5/2021,cases_active,40102
12/5/2021,cases_recovered,3124
12/5/2021,deaths_new,39
13/5/2021,cases_active,41583
13/5/2021,cases_recovered,3347
13/5/2021,deaths_new,27
14/5/2021,cases_active,41472
14/5/2021,cases_recovered,4190
14/5/2021,deaths_new,34
15/5/2021,cases_active,42136
15/5/2021,cases_recovered,3432
15/5/2021,deaths_new,44
16/5/2021,cases_active,41890
16/5/2021,cases_recovered,3990
16/5/2021,deaths_new,36
17/5/2021,cases_active,43507
17/5/2021,cases_recovered,2784
17/5/2021,deaths_new,45
18/5/2021,cases_active,44828
18/5/2021,cases_recovered,3497
18/5/2021,deaths_new,47
19/5/2021,cases_active,47341
19/5/2021,cases_recovered,3516
19/5/2021,deaths_new,46
20/5/2021,cases_active,50172
20/5/2021,cases_recovered,3916
20/5/2021,deaths_new,59
21/5/2021,cases_active,52107
21/5/2021,cases_recovered,4508
21/5/2021,deaths_new,50
22/5/2021,cases_active,53683
22/5/2021,cases_recovered,4694
22/5/2021,deaths_new,50
23/5/2021,cases_active,57023
23/5/2021,cases_recovered,3587
23/5/2021,deaths_new,49
24/5/2021,cases_active,60019
24/5/2021,cases_recovered,3452
24/5/2021,deaths_new,61
25/5/2021,cases_active,63459
25/5/2021,cases_recovered,3789
25/5/2021,deaths_new,60
26/5/2021,cases_active,66209
26/5/2021,cases_recovered,4665
26/5/2021,deaths_new,63
27/5/2021,cases_active,69409
27/5/2021,cases_recovered,4598
27/5/2021,deaths_new,59
28/5/2021,cases_active,72824
28/5/2021,cases_recovered,4814
28/5/2021,deaths_new,61
29/5/2021,cases_active,76219
29/5/2021,cases_recovered,5527
29/5/2021,deaths_new,98
30/5/2021,cases_active,78018
30/5/2021,cases_recovered,5121
30/5/2021,deaths_new,79
31/5/2021,cases_active,79524
31/5/2021,cases_recovered,5251
31/5/2021,deaths_new,67
1/6/2021,cases_active,80475
1/6/2021,cases_recovered,6083
1/6/2021,deaths_new,71
2/6/2021,cases_active,82275
2/6/2021,cases_recovered,5777
2/6/2021,deaths_new,126
3/6/2021,cases_active,83332
3/6/2021,cases_recovered,7049
3/6/2021,deaths_new,103
4/6/2021,cases_active,84370
4/6/2021,cases_recovered,6624
4/6/2021,deaths_new,86
5/6/2021,cases_active,85608
5/6/2021,cases_recovered,6105
5/6/2021,deaths_new,109
6/6/2021,cases_active,86629
6/6/2021,cases_recovered,5133
6/6/2021,deaths_new,87
7/6/2021,cases_active,84270
7/6/2021,cases_recovered,7548
7/6/2021,deaths_new,82
8/6/2021,cases_active,82798
8/6/2021,cases_recovered,6962
8/6/2021,deaths_new,76
9/6/2021,cases_active,81576
9/6/2021,cases_recovered,7386
9/6/2021,deaths_new,75
10/6/2021,cases_active,79849
10/6/2021,cases_recovered,7325
10/6/2021,deaths_new,73
11/6/2021,cases_active,78865
11/6/2021,cases_recovered,7749
11/6/2021,deaths_new,84
12/6/2021,cases_active,76248
12/6/2021,cases_recovered,8334
12/6/2021,deaths_new,76
13/6/2021,cases_active,73325
13/6/2021,cases_recovered,8163
13/6/2021,deaths_new,64
14/6/2021,cases_active,71626
14/6/2021,cases_recovered,6588
14/6/2021,deaths_new,60
15/6/2021,cases_active,70113
15/6/2021,cases_recovered,6831
15/6/2021,deaths_new,101
16/6/2021,cases_active,67950
16/6/2021,cases_recovered,7240
16/6/2021,deaths_new,73
17/6/2021,cases_active,66098
17/6/2021,cases_recovered,7530
17/6/2021,deaths_new,60
18/6/2021,cases_active,65603
18/6/2021,cases_recovered,6861
18/6/2021,deaths_new,74
19/6/2021,cases_active,64524
19/6/2021,cases_recovered,6918
19/6/2021,deaths_new,72
20/6/2021,cases_active,63816
20/6/2021,cases_recovered,5941
20/6/2021,deaths_new,60
21/6/2021,cases_active,62919
21/6/2021,cases_recovered,5439
21/6/2021,deaths_new,69
22/6/2021,cases_active,62028
22/6/2021,cases_recovered,5557
22/6/2021,deaths_new,77
23/6/2021,cases_active,60817
23/6/2021,cases_recovered,6372
23/6/2021,deaths_new,83
24/6/2021,cases_active,61163
24/6/2021,cases_recovered,5411
24/6/2021,deaths_new,84
25/6/2021,cases_active,60118
25/6/2021,cases_recovered,6775
25/6/2021,deaths_new,82
26/6/2021,cases_active,60647
26/6/2021,cases_recovered,5193
26/6/2021,deaths_new,81
27/6/2021,cases_active,61396
27/6/2021,cases_recovered,4777
27/6/2021,deaths_new,60
28/6/2021,cases_active,61813
28/6/2021,cases_recovered,4744
28/6/2021,deaths_new,57
29/6/2021,cases_active,62845
29/6/2021,cases_recovered,5298
29/6/2021,deaths_new,107
30/6/2021,cases_active,64130
30/6/2021,cases_recovered,4929
30/6/2021,deaths_new,62
1/7/2021,cases_active,65454
1/7/2021,cases_recovered,5580
1/7/2021,deaths_new,84
2/7/2021,cases_active,66085
2/7/2021,cases_recovered,6278
2/7/2021,deaths_new,73
3/7/2021,cases_active,66959
3/7/2021,cases_recovered,5677
3/7/2021,deaths_new,107
4/7/2021,cases_active,67670
4/7/2021,cases_recovered,5271
4/7/2021,deaths_new,63
5/7/2021,cases_active,69448
5/7/2021,cases_recovered,4532
5/7/2021,deaths_new,77
6/7/2021,cases_active,72202
6/7/2021,cases_recovered,4797
6/7/2021,deaths_new,103
7/7/2021,cases_active,74345
7/7/2021,cases_recovered,4863
7/7/2021,deaths_new,91
8/7/2021,cases_active,77276
8/7/2021,cases_recovered,5802
8/7/2021,deaths_new,135
9/7/2021,cases_active,80666
9/7/2021,cases_recovered,5713
9/7/2021,deaths_new,77
10/7/2021,cases_active,84022
10/7/2021,cases_recovered,5910
10/7/2021,deaths_new,87
11/7/2021,cases_active,87843
11/7/2021,cases_recovered,5194
11/7/2021,deaths_new,90
12/7/2021,cases_active,91273
12/7/2021,cases_recovered,5041
12/7/2021,deaths_new,103
13/7/2021,cases_active,96237
13/7/2021,cases_recovered,5990
13/7/2021,deaths_new,125
14/7/2021,cases_active,101360
14/7/2021,cases_recovered,6377
14/7/2021,deaths_new,118
15/7/2021,cases_active,108370
15/7/2021,cases_recovered,6095
15/7/2021,deaths_new,110
16/7/2021,cases_active,114054
16/7/2021,cases_recovered,6742
16/7/2021,deaths_new,115
17/7/2021,cases_active,119815
17/7/2021,cases_recovered,6629
17/7/2021,deaths_new,138
18/7/2021,cases_active,124594
18/7/2021,cases_recovered,5778
18/7/2021,deaths_new,153
19/7/2021,cases_active,128998
19/7/2021,cases_recovered,6439
19/7/2021,deaths_new,129
20/7/2021,cases_active,133704
20/7/2021,cases_recovered,7567
20/7/2021,deaths_new,93
21/7/2021,cases_active,137588
21/7/2021,cases_recovered,7902
21/7/2021,deaths_new,199
22/7/2021,cases_active,142052
22/7/2021,cases_recovered,8436
22/7/2021,deaths_new,134
23/7/2021,cases_active,147387
23/7/2021,cases_recovered,10094
23/7/2021,deaths_new,144
24/7/2021,cases_active,153634
24/7/2021,cases_recovered,9471
24/7/2021,deaths_new,184
25/7/2021,cases_active,160904
25/7/2021,cases_recovered,9683
25/7/2021,deaths_new,92
26/7/2021,cases_active,165842
26/7/2021,cases_recovered,9371
26/7/2021,deaths_new,207
27/7/2021,cases_active,170226
27/7/2021,cases_recovered,11526
27/7/2021,deaths_new,207
28/7/2021,cases_active,175115
28/7/2021,cases_recovered,12373
28/7/2021,deaths_new,143
29/7/2021,cases_active,179181
29/7/2021,cases_recovered,12930
29/7/2021,deaths_new,174
30/7/2021,cases_active,183708
30/7/2021,cases_recovered,12179
30/7/2021,deaths_new,134
31/7/2021,cases_active,189611
31/7/2021,cases_recovered,11718
31/7/2021,deaths_new,165
1/8/2021,cases_active,195275
1/8/2021,cases_recovered,11326
1/8/2021,deaths_new,160
2/8/2021,cases_active,199053
2/8/2021,cases_recovered,11767
2/8/2021,deaths_new,219
3/8/2021,cases_active,203666
3/8/2021,cases_recovered,12297
3/8/2021,deaths_new,195
4/8/2021,cases_active,210524
4/8/2021,cases_recovered,12704
4/8/2021,deaths_new,257
5/8/2021,cases_active,217063
5/8/2021,cases_recovered,13893
5/8/2021,deaths_new,164
6/8/2021,cases_active,221398
6/8/2021,cases_recovered,16394
6/8/2021,deaths_new,160
7/8/2021,cases_active,224123
7/8/2021,cases_recovered,16322
7/8/2021,deaths_new,210
8/8/2021,cases_active,225396
8/8/2021,cases_recovered,17055
8/8/2021,deaths_new,360
9/8/2021,cases_active,227233
9/8/2021,cases_recovered,15187
9/8/2021,deaths_new,212
10/8/2021,cases_active,230765
10/8/2021,cases_recovered,16258
10/8/2021,deaths_new,201
11/8/2021,cases_active,233361
11/8/2021,cases_recovered,17973
11/8/2021,deaths_new,211
12/8/2021,cases_active,237024
12/8/2021,cases_recovered,17687
12/8/2021,deaths_new,318
13/8/2021,cases_active,241190
13/8/2021,cases_recovered,17025
13/8/2021,deaths_new,277
14/8/2021,cases_active,243945
14/8/2021,cases_recovered,17655
14/8/2021,deaths_new,260
15/8/2021,cases_active,247264
15/8/2021,cases_recovered,16945
15/8/2021,deaths_new,282
16/8/2021,cases_active,249280
16/8/2021,cases_recovered,17450
16/8/2021,deaths_new,274
17/8/2021,cases_active,252151
17/8/2021,cases_recovered,16467
17/8/2021,deaths_new,293
18/8/2021,cases_active,254488
18/8/2021,cases_recovered,19680
18/8/2021,deaths_new,225
19/8/2021,cases_active,255538
19/8/2021,cases_recovered,21720
19/8/2021,deaths_new,178
20/8/2021,cases_active,257421
20/8/2021,cases_recovered,21448
20/8/2021,deaths_new,233
21/8/2021,cases_active,260884
21/8/2021,cases_recovered,18576
21/8/2021,deaths_new,223
22/8/2021,cases_active,262259
22/8/2021,cases_recovered,18200
22/8/2021,deaths_new,232
23/8/2021,cases_active,260704
23/8/2021,cases_recovered,19053
23/8/2021,deaths_new,174
24/8/2021,cases_active,262717
24/8/2021,cases_recovered,18613
24/8/2021,deaths_new,211
25/8/2021,cases_active,264296
25/8/2021,cases_recovered,20798
25/8/2021,deaths_new,265
26/8/2021,cases_active,265845
26/8/2021,cases_recovered,22657
26/8/2021,deaths_new,393
27/8/2021,cases_active,265699
27/8/2021,cases_recovered,21877
27/8/2021,deaths_new,339
28/8/2021,cases_active,268552
28/8/2021,cases_recovered,19492
28/8/2021,deaths_new,252
29/8/2021,cases_active,268001
29/8/2021,cases_recovered,20845
29/8/2021,deaths_new,285
30/8/2021,cases_active,265718
30/8/2021,cases_recovered,21257
30/8/2021,deaths_new,294
31/8/2021,cases_active,267868
31/8/2021,cases_recovered,18465
31/8/2021,deaths_new,282
1/9/2021,cases_active,265279
1/9/2021,cases_recovered,21073
1/9/2021,deaths_new,278
2/9/2021,cases_active,262545
2/9/2021,cases_recovered,23473
2/9/2021,deaths_new,249
3/9/2021,cases_active,259194
3/9/2021,cases_recovered,22399
3/9/2021,deaths_new,330
4/9/2021,cases_active,256307
4/9/2021,cases_recovered,21582
4/9/2021,deaths_new,362
5/9/2021,cases_active,255794
5/9/2021,cases_recovered,20573
5/9/2021,deaths_new,336
6/9/2021,cases_active,252673
6/9/2021,cases_recovered,20201
6/9/2021,deaths_new,272
7/9/2021,cases_active,252007
7/9/2021,cases_recovered,18902
7/9/2021,deaths_new,311
8/9/2021,cases_active,248678
8/9/2021,cases_recovered,22701
8/9/2021,deaths_new,361
9/9/2021,cases_active,242808
9/9/2021,cases_recovered,24855
9/9/2021,deaths_new,322
10/9/2021,cases_active,242167
10/9/2021,cases_recovered,21476
10/9/2021,deaths_new,341
11/9/2021,cases_active,239354
11/9/2021,cases_recovered,21771
11/9/2021,deaths_new,592
12/9/2021,cases_active,237280
12/9/2021,cases_recovered,20980
12/9/2021,deaths_new,292
13/9/2021,cases_active,228127
13/9/2021,cases_recovered,24813
13/9/2021,deaths_new,413
14/9/2021,cases_active,225280
14/9/2021,cases_recovered,18053
14/9/2021,deaths_new,463
15/9/2021,cases_active,225593
15/9/2021,cases_recovered,18760
15/9/2021,deaths_new,422
16/9/2021,cases_active,227123
16/9/2021,cases_recovered,16939
16/9/2021,deaths_new,346
17/9/2021,cases_active,221343
17/9/2021,cases_recovered,22970
17/9/2021,deaths_new,387
18/9/2021,cases_active,219363
18/9/2021,cases_recovered,17205
18/9/2021,deaths_new,324
19/9/2021,cases_active,210472
19/9/2021,cases_recovered,23469
19/9/2021,deaths_new,376
20/9/2021,cases_active,207702
20/9/2021,cases_recovered,16814
